book_id,price
6140f9bb-c27d-4355-bb6f-f4e0fe6ea9ad,89.64
6909c46c-d4ca-454a-900f-2e812a32c7db,22.32
649fe73e-ea65-4261-8806-949941a38023,65.07
62ad2d19-3913-4143-90f1-c9ccfc342fb8,14.17
6f341602-8ed8-45f5-b137-68a0e5560bd8,48.79
6497c143-c3ef-4c51-963e-e0e06ce19aa7,72.24
6fb8b348-96dd-49d6-aa74-0264ed1dd3d7,5.69
6d5922df-c4b6-43e5-9948-b9eea8491e62,20.65
622d6561-fe62-4054-8f66-9b7bd47ce0a5,49.08
6ebe3b85-9076-4aeb-8ca7-0d1816e0faf9,40.26
67a3952c-2889-4b61-b695-deae94e74146,3.84
6a81e323-497d-4eb1-a493-56f8ed0b8de4,17.61
62690b24-ce48-4800-9558-c1af93ff623c,31.68
6557b6a9-3437-43dc-94ed-87f79affef4d,82.16
6385debe-d653-454b-aff8-0244ae06e7ed,61.21
63a27956-30f4-40cf-a933-0978b2c76d32,93.53
6c57fc1c-318a-4ca7-9ecc-7fb8347648d3,78.42
699f4b5d-8831-4b45-8b7a-b473c8cb0b20,3.08
65aeb18c-5df5-4521-a980-a580446ce91f,4.82
606f33ca-3a4a-47b5-82b9-08332f86ca7f,64.48
6bfbadd5-569f-404f-9f98-6e9b32c258af,3.43
6c345f7b-cb05-4534-bed2-79d19d5dd773,13.79
6ee8eb5c-099e-4ee6-8fe5-17dd71807cb7,86.28
61028985-059c-4e79-89cd-40e1b7463692,65.48
67dc649f-78d6-422f-b3d5-cbe8f8a6c934,89.59
6ac58bfb-f53f-4d28-9324-d9cbe55b01ca,56.8
6590f9be-35a8-4a8a-bb9f-06f0f27c8ab8,81.47
61ae60e4-3628-405b-af84-e741fb282112,33.01
6a3aaf10-a3ce-494c-9f65-d48991637165,93.15
66469d22-d9c2-4073-96af-7d90ccde541d,77.02
632b2831-eb33-4112-82ee-4f1cc1d2555d,46.84
697bb213-54e8-42c0-b0c0-35ddcdbc1a8a,36.61
6e10784e-2bf8-438b-8e36-460fec11ce08,83.42
60df5a85-d338-4c9b-8463-7474838bcd9c,84.48
6843e3a4-306b-47dc-9fd9-f33fba8bc7b5,74.07
6208ad58-f8bf-4797-a478-fdfa1df2672a,11.47
64f1029c-0c8f-4ee5-bf4e-3c6cc7b9b0df,74.62
61a76ebe-6586-46ca-9a3e-1694a2565e1c,10.08
63c148eb-67d9-4ff9-901e-8a36bb63f988,14.41
6a96e025-fb28-4384-a625-be220872cf7d,3.76
6076adc0-08e0-4a39-9653-2a536d7f8e2c,19.14
6a85c00a-2a53-4a9b-a713-54748063b7ad,62.35
6083a4a8-69a8-4687-9794-695520f8635b,84.69
61a6de58-3c05-4148-8851-447749a18b7d,14.18
6c4ed889-f28f-4091-a9d0-12b532cd9049,89.06
6cd12f38-33ef-463e-accf-8b0bdc132bbd,45.63
607ad97c-e98a-4fcd-9ce1-a2dd2d369c30,48.82
6b4ed5c5-92fb-4511-af83-2e49a2f1e854,87.01
6040f534-051c-4e01-82f9-0a809b8f64cb,12.62
61c4ec9b-e578-424b-b4be-dc099706f511,69.02
60c5b46c-8f73-4fce-8c2e-5e85d5a3f7f9,28.43
60bf125d-1e62-4306-9eb7-d1882149ec15,13.66
6d7fcb78-fb9e-418f-b5a7-bb5e8c2e150e,85.47
6cdd57d2-1222-4548-9ccd-998e97a1e869,78.44
6c3c1412-670d-4938-b489-e56c4d5a519d,46.06
6c34aa1e-18e6-4f9e-8a66-77034a4713ce,17.31
626844e8-aa11-4101-b9cf-4f4331f4f512,71.84
6e8452c2-3696-449a-8a92-e10bd63fd0d2,61.35
6752abc1-b902-4017-9806-8541e19cd9dd,15.63
6aac23ba-5fb1-4883-b12e-80d36eff3da5,16.04
678b5dfc-169d-44ae-9a85-c76e36a4bc82,4.66
6d417b71-0e67-499a-a060-7943bd17296e,73.52
6c52d458-1844-445e-86b6-72ab3b9e28c8,1.85
600bae34-81ed-4d86-9f7f-cf36801f0987,60.35
623bd08f-b53d-427c-b423-5334ab1f92b3,41.79
6f9be4cf-8ce8-4043-b324-70ad92829364,92.95
69cdf56a-c062-4828-893e-949e1108d092,29.35
61708ae1-3212-4184-9d04-77f146b41535,79.76
62cc8e75-f81e-414f-bdfa-45f7243e2acd,77.75
6df0f40c-03e7-4bc4-b6df-586e92db911e,98.31
6a78e9a6-14a1-45de-85c8-ec5e31d7fb0e,43.67
6b4b3794-7c1e-4595-87f3-7f8591a11383,5.66
670749b5-2478-460a-9dd2-72a393cc1e05,19.37
6dae6775-453c-4ac5-9c47-f582129f38a8,10.57
6e256ee6-a963-4855-9e67-c7496afd94fe,35.01
6dc42d6a-59d4-4332-a011-8c48be936383,42.38
65bc177e-3ef4-4b43-b9d1-1be045ef655e,38.01
6fa3fce3-7ca9-408d-881e-89f75fbd6ec3,37.69
676e5c88-e90b-4cec-8155-5a9550c182bd,68.39
60d3835b-8546-49c9-9d7b-46961ed4d48e,80.38
6bb022a8-376b-4330-811c-ff5e8bf658a9,42.62
672213db-fbdf-407a-ae25-b5aa1005d1cd,92.39
605995a5-ddc9-435a-9e48-76c12cbbc7e3,62.82
64ac1925-7afa-4411-8b6c-7b10002ed92e,99.41
6fc37e7c-d53c-47bb-ab6e-1919a4e94b3d,45.95
6a309b00-17dc-4efa-ab0a-1bef299def89,66.44
633fac03-5bfb-4f47-b4b9-51fcf272a8ed,60.86
61106326-873f-4b5d-ab85-d370125eca58,33.25
6f10489b-c8df-443f-87d8-60affaf6fbbc,93.16
6864e5e8-1572-4927-a247-6f68d6aec73b,2.32
64e51e86-1f80-4861-9cc5-021979f90ebd,94.34
6cfec5c1-16b0-4575-b5e9-ded6f1e27ad3,43.96
624ccfe4-f066-4302-b2b8-d78191a325eb,25.41
677fc2ce-4f47-4cab-94ee-115d51858653,24.3
68165323-46a5-4c29-a119-c88865891b78,87
6e54237c-c7f6-4ebf-ada8-8c5686a63902,84.7
6c66b787-728c-471f-96d6-76a4863527a9,50.25
65846b35-9b19-41db-b87f-f357754f981c,44.85
661b884a-123f-42be-8b20-a37923488661,79.46
6200e5c3-c5b0-40c2-82ed-3715b5b83182,94.66
66ee394d-7dd8-4a18-9d8c-c46160dd4634,63.24
6d4c640a-84fe-4bda-a899-58cda4d4addd,67.86
6b6e8fcd-695f-433c-a1f0-183c79ecdaf6,27.32
63f0db0e-945b-422b-aa9a-7458806e9a07,89.31
66f56920-6b70-4c8d-a751-ebf370d91fac,66.21
6067418d-06f1-4c62-81e7-b22b33436bf6,71.22
666ee94d-97ad-4e54-93b2-5a68a2a24b4d,54.39
6fe0ecab-63dd-48d5-9717-d20235e097f3,87.89
625c856a-3adb-47c5-8171-10b4351c969c,74.56
661b4478-b35c-4d67-9589-5e1489cffce6,74.8
63db9531-3529-49fc-a983-2bb9d85e5014,28.33
682b39a2-8944-4209-a616-e4bad416f10e,79.33
6a82aaa2-481e-446c-b933-430d9558c9ab,45.13
6ea740dc-90e1-4b16-b6f7-134444eec274,92.83
67deaa00-74de-4a71-9349-4f4cc2c17803,19.51
6675e6a6-fc17-4555-ad69-dc562e36d81e,15.34
64e3a3d1-1835-4063-89ec-ce11df78a0fd,18.27
6f219492-ba03-4697-bfe8-a2dec2ded9b1,96.51
64cb0deb-31c2-4cc8-8aba-270d02daf0cf,77.24
682e639e-5659-4f31-9391-dc5d272da005,26.93
6fb34db0-be02-4e6c-9df2-e476b76011c3,13.34
62dc5e4d-7d2e-4caa-a4ea-9297230c4e70,24.71
68feda82-d671-4082-9653-41e79163aab4,82.71
638a4ffd-3505-4140-86ba-99e3ca0e8e14,50.84
6f64fda2-1044-48f3-ac38-aa69094ba535,9.52
654eebc6-e421-45fa-80f7-57bb559c00fd,79.7
6c1523e9-f965-4695-8602-4123e4cc003f,9.36
693a7393-e193-4c5f-850c-af28cf4a695e,3.24
65ecca8d-1444-488a-b979-85164a83c4d3,9.85
6648aa03-4955-4e10-bbc5-b0d3cc172e4f,34.62
62d0429b-ca0d-43b6-a943-047669a965d5,82.56
65766ff1-e7ec-4bb8-ae1e-986e255c9085,69.75
63e8df7d-0662-4069-aa9d-3381c163471d,98.25
6449b3be-3456-4951-92b4-112347c21672,53.25
620f48dd-e778-4670-bb32-6cbf44ec68d4,45.15
685993cc-759d-4cd0-a428-6101e53191f7,23.98
64cf0269-f4f2-4a43-914f-45dc8e8741bc,94.05
6118dffd-5ee2-436f-873c-1e4887d3eb24,91.54
69fe3201-59c7-43a8-bbd0-b70eaa2ece36,99.62
6dda0160-89ce-4185-984b-f0315e5413e8,82.66
6096b46c-9576-40d4-95f0-0bf8d92ee699,28.07
6fb40970-3ef6-497a-979a-5d5808437816,94.66
61715179-7c7e-4a40-b7fd-90f6320b143b,89.5
6e98215d-18cf-4f8d-a1b7-c177f1a1eb84,76.9
66c44de8-f79f-408d-bcbc-2b8af93664f4,99.71
6d926d28-b4b1-4ac0-93eb-723da4d3369f,15.71
6a6ca43a-acd7-4ffa-a030-e8284aca67ca,53.31
6b74c519-35ef-4d2d-97cd-39978f50d66e,49.68
6d08b952-8a9f-4fd4-a9e9-f4ad75b64bb2,67.71
6b969722-3167-43da-babf-f65b83a90391,90.65
645f9739-f930-4799-b4b5-6c9afd0d15f5,10.76
65f46742-32ae-43f4-afb1-103981ebd0c9,45.98
6465ad2f-82b4-4563-bb94-ab2a0e5abee0,90.39
69b6b36c-26c2-417c-a827-ad05a83e251c,36.71
6d6bc3a8-54e5-4a1c-b5d2-34010f10d0d4,76.04
6d659faf-c130-4866-9e5a-541b9af24630,12.47
6e0aad03-75cf-497a-b7ee-12cae320037b,24.76
60893029-a465-4ef8-abcd-b28c646e5e53,21.96
670dd881-8a2f-4817-b039-9a3357800452,81.32
6b59a434-cbf5-4d94-9df0-7c42ba8f5206,66.07
61beb227-3509-4008-a945-4af8302e9bf6,35.96
60f70456-3ef6-4c31-b021-87e5ae8bfa55,81
617970e6-8644-4f19-8e66-a721d404f5d4,51.4
61217377-ccfb-4cb1-b7dd-424cce878b88,41.78
6624cff3-285d-4acb-98b1-c300ad1c98b8,78.29
62fbbe4c-995d-422e-a9c9-c2d104db15e2,16.74
63b44a04-71c7-47a4-af00-45cca163f182,41.2
628a2e61-d067-4a5e-a314-8a1f05404a90,10.46
60de3e73-84c1-45df-86e8-4d9cfcaddf08,85.51
6f601eeb-7bc9-4c1e-87eb-1cfbc64a4d41,91.06
6bb21dea-fe17-4da3-94af-614bc65f5c99,50.34
61b212ef-3679-4bc0-81a1-84af279d1fa0,45.26
624b4701-7e0a-42fe-8103-d311be2c745e,73.31
63f21f77-ecb2-42db-bc0d-4b7888122e93,93.8
6d4141e1-bb61-4a5e-8cc9-4e3b825f3890,77.75
68ea98da-d148-4227-b23f-c48f5162b238,2.54
62fbcbd7-1174-4e30-9d94-06399851335c,68.33
6d30e863-09f6-431f-a789-2f3f0b9af4c9,24.93
63dd165d-7336-4820-a41a-9b2b54d262d9,70.23
63b022da-5ff7-4ef2-9652-b6a2281dd75e,90.62
6f2ce3ca-4699-4bfd-8139-9c8727b6aab3,23.98
66667dd9-161f-497f-8ce7-a7f5593adb25,10.84
69398cb9-fcd9-4ed2-973c-45ea2914526a,40.36
6afe06f7-2952-4b1b-a4f5-dd4513d9e2df,71.11
695cbfaa-be89-4970-b0bc-bb611e23f2a1,43.77
676fe15d-2bec-4c22-8d3a-0199daa7a9cc,65.97
68ae6a39-b3a8-44fe-a52a-9abcb0c1b237,49.49
6d23e8cf-d1a9-41e8-a286-5e84ac12e030,19.65
6aba6dc3-6138-4334-8e0b-108f2e839a55,19.87
6021f59d-230a-434b-ba33-bfb3b74418e0,17.64
6be9ce59-9d50-484a-80fa-fb02e515dc84,24.35
6d9eee42-157f-4044-b24f-f06ac89dd257,87.22
636b7efc-07c3-4af7-9e06-e33d0772aad3,91.93
635076f5-5694-459c-a4b5-4b9be6b6c163,10.23
6f41a42b-9706-40c3-9313-89443f10a062,1.75
69e1469d-12d6-45ac-a69d-2f37ee00a0d0,84.03
694b908b-4439-40dd-8f54-e67619680dd4,63.52
692dd80f-0d2d-4810-bc8e-5f1c4b5c5db5,72.3
60dfd7fe-7e0a-4a10-8c60-f7d6215f617e,8.34
67e19c3a-43f1-44e9-a0bf-65d8ff981084,65.32
614fe263-f4d2-45ba-8131-a5fa90d12507,96.52
66c9b311-6124-49fa-b2a4-8b36669afada,90.05
610d2a7e-54c5-4740-a659-6abee706953d,91.4
6c358322-29c2-4ef9-b177-18b509718516,50.69
6efc26b4-b144-4d79-8a69-924c3ff68f5a,53.18
600a6687-34c9-48dd-8d1e-bdf73a0f8aa6,61.29
6f73e4cd-3d7e-4ad1-93e5-e3f567af2616,36.8
6737c6ab-4115-44e5-875b-030285bb6d67,38.67
6ffcc73d-fc7f-4d46-be8a-6dcc2a7f947d,10.78
6b3e0572-d043-4073-8b88-73ae1297b02c,15.46
6352fe11-f197-4cf6-9a42-6c5cf4fa0499,52.55
6ee3c58c-c1cc-4502-b906-f3068fa1d52e,26.12
66335aff-94c1-4326-a42f-4e501c8be1b8,25.95
6efe5abf-d56e-4a4c-8f7e-43be83eb9e9e,68.52
63c4a510-327b-4afc-8962-0e53534a9d77,86.29
64ecec7c-4050-4dce-9176-7bca17848f54,72.23
6dec3b84-4f2b-4b0e-942f-bfbfa20a149f,7.32
6b4bf2a2-0a07-41f3-8f14-1cab435699de,72.39
624664b9-2331-4f2d-9e4e-16a01f379199,98.9
6f01fdfa-e1f3-46bc-bce5-d49e7e84db2d,64.91
663a86c3-98c1-4104-a64b-918ed56de02c,14.19
6b319ad6-8df0-4746-9e60-af819877225f,18.72
6f44d34e-2b0a-4178-bc95-909b087a831b,84.85
6541314e-6b0c-41a3-a8d5-1320f3b11658,10.5
66a79229-4e7b-4c0a-a799-2b267239bdaa,16.86
6b90771e-7309-43a7-ba32-15a6e55739d7,79.16
6b0baf7b-eff8-4d6e-b6af-c56a78b1e552,94.44
60c47576-5ca1-40e2-a052-aff90374dabc,12.98
6087779f-5848-4507-99e2-d9ba3b313e47,99.58
64b5fbd2-bf0f-4765-a6dc-29db181bbc03,12.13
64b3377d-a619-4984-be04-c487ac8ea4f5,31.96
65e4a20d-4bbe-42da-acd8-4c9db70e2b3f,92.93
64b46c21-3983-4d4b-821c-f38fc59a81a6,46.13
6746c247-c434-44bf-884e-42592d42f7fc,38.68
684d1f04-bd5b-4070-a101-4163f047493b,67.85
6fb922fa-9a2f-4269-8396-d9b3f9c25712,18.48
63ce2329-0497-41ad-b444-8498a1d38efd,45.63
6d04957d-258b-4faf-a8ea-bab4a87d9b3d,15.12
61ce1b41-2fba-43d7-b951-2a7845615f82,22.05
6738ccd4-df2b-4555-b311-f152b62f90c4,87.34
6257ab0f-2014-41a6-85be-a31e2fa8d404,20.11
66794a34-2a79-4be6-ad5e-0d0d536923af,8.44
6569a4bf-0663-40e3-9c0e-66d501c986b6,81.81
65fa4b3e-9b40-421d-ba4a-c993481ff49b,90.49
6a1c8984-bfa9-4e3e-988a-22013992f123,21.84
6005308c-808d-4afd-b801-c6c6153f3a79,70.57
63e64464-4aa3-4b18-97f4-960467c02b3a,95.22
64b64606-0939-4e64-aa92-016b7bacfd92,81.51
6d77863c-0f6d-4aae-814c-409830319766,46.16
687ac1ef-80d4-4f54-b8c5-6324a7f39337,58.2
6f7e571b-6dc9-4ce4-8118-63eac8039305,65.82
60c74b01-4a6f-4e18-b893-03456f1d6009,13.08
6740751d-8a03-4377-84c4-6b971e518681,73.33
6bb0f61e-488e-4a05-8548-feeda1203d67,79.37
672fbbd0-6756-4d32-8d35-200159305908,58.69
64de5099-944b-4626-a135-6b5e41a0734c,44.07
6ef8ed3c-eeec-4bb5-bdd4-89c30af9ba4c,26.97
65f9153f-468d-4b40-84d0-663c83ad7e9d,73.26
6f9c4b68-699b-4508-8f6a-6b18a1373fcc,40.15
69e08dfb-5463-4b70-a5f2-cd1591302555,17.77
6174d6db-9f30-4bd7-9226-edf0daacdc2b,7.93
620f9332-e681-48f7-83d9-49f329073590,52.34
6531f911-f2fe-4e2c-befc-d381ff04ad17,5.79
62bc1af5-f0e4-4859-8daa-0f4687a8ad58,73.23
662ccaa6-a20f-48d0-8a63-ed23e601c173,89.32
6dd834fa-37fa-4970-9804-5aa75328109d,80.23
60a7819c-7f25-48b4-8bda-27e798ccaa90,16.32
6caa8427-7fef-471a-a3b3-36162e7518cf,32.44
6ce9e59c-944a-43ba-9ef9-8c9efe0a316a,59.48
6ddc2762-036d-4b60-8ae6-13016dc10238,76.35
6bd457dd-e4ec-409e-b944-a6937c07692f,97.63
6e792b63-01b0-4d40-b0c5-6946846eb359,21.38
618ff8f8-bd79-4f9c-8dec-8330c1d62893,92.87
6ef8b7ac-17ae-497f-a782-7b19d862030a,35.3
6fbd3be4-bb7f-4248-aea4-9df1b2a959ab,2.5
6580e70b-d4c3-4a97-989f-e71b3b481ea8,22.79
6306b25e-3849-4b05-9f6f-bf3a547e4426,23.48
60691973-6b21-4cec-b137-9e84b279be66,90.71
67248e3a-7b4b-4347-b08e-ef1a0d3d2a04,11.5
6c4deb8c-751e-44a9-b755-45bc6782216a,77.54
625febfb-e891-411d-b5a9-e6005351c5df,47.08
6f835999-8cf1-4ba8-879f-6f747b40d56e,33.53
69eeda72-3b41-484c-9473-cdb509d521e0,70.67
6ea92138-f6cb-461b-a6d2-18f8c6ad7e29,49.82
6b328373-715d-4752-a2de-087a1d46b57b,15.92
6988535c-fd8f-45e9-91bb-abcf025fab38,2.75
664f5071-0d5e-497b-b873-80c9ee59d6dd,88.1
6691bb6d-cb21-4b09-8932-bb98a9dd595d,65.08
6e197c84-1c33-4ef9-90df-95342af6a280,70.03
61df73c3-d795-480f-9292-0d84e3b9db19,45.22
66a9e537-8945-4e04-9a7c-de710b9e9e0a,61.05
618c78db-25d5-4df5-b967-94d73f58d787,53.42
6b45fa55-e346-4975-a4bf-6529a181e60e,72.06
66c61eb0-4bfa-411e-9a6b-da80693d0e08,1.58
6046a809-cdb9-49e5-9134-2dac49da1f9e,37.06
6fe4ee3c-1b9a-49f4-9488-51a2a72019c6,96.84
6fd997c4-f077-4187-bf8f-fd74f8cff67b,4.52
6b51d25f-968b-4afc-94c3-77d873df7bf9,29.87
6a5a9346-6503-4934-ad6f-d1c49fab9ec1,98.03
633af1f6-f032-4b75-8067-6a3257867ca6,27.99
60d14298-c085-4488-ac0c-81b8a54bf245,87.14
663c6fe8-0f7f-4b1f-8954-d44c92033041,34.44
6c97edbd-db08-43c8-a4ef-7a0ea685c355,71.73
6d37f34b-a07a-464f-8495-235281ed9433,62.5
6ae1f644-dc9e-4bb0-901a-7e705b9f6a98,27.77
6b787c50-2d8d-4d81-adc7-f3cc8e7e36f9,65.73
61193050-9ccd-406f-825e-5a25c51b7540,66.74
63eb06cb-ce2a-44ec-8758-03d65ea60fee,94.27
645fce0b-af64-47aa-b45a-422b808e5d9b,94.48
66bec66e-3b0e-47c3-8e43-293a2fbbe5c9,58.92
66f83b11-5c11-453c-9ee8-9b9d77432ea7,58.72
67eb2939-44ab-499f-9886-3d54ff143685,40.7
6d603fc9-9e65-4a3e-820c-43f0687a5e5f,90.77
69bb8c91-9497-48f7-b569-72dd9fc67ad0,33.56
6e4b68ff-396e-4ec0-b27a-069c15c97bda,23.76
654725ae-1a27-49a3-91bb-4ca43276ef1c,4.68
673af807-df07-4691-a315-a6bb323962e6,9.58
68633611-03fe-4cba-b850-d0dee9f5b4d4,14.08
6506f17c-d717-40f6-8f6f-2d7cbfa343af,37.31
62de586e-1238-47da-a3fe-fa9e8636b9c6,18.96
61753ece-51f2-4d65-8ed6-0c9f33e7dc2d,33.25
6e217e97-a560-4894-9ee8-5b5ba2c62249,82.65
61dde3e6-d870-4802-83f8-e591f37c1b18,75.8
60fae5d3-4669-4f74-883f-2daf99963942,10.53
6390f03c-e333-4fb7-aaed-4707ab51ee95,1.36
616d917a-2ad8-40d1-989b-6bb598042a29,71.15
67481e23-f6af-48a3-883b-cca2cadeb004,78.33
65f84690-0977-4289-a1d9-ed3fd841450f,66.74
606ed854-6ef7-4b68-8793-516859e3d9ff,7.8
68f07327-3634-4fe8-a34b-69a9557eaa2d,58.7
6e9a6ba1-b312-44b9-b53f-3a674d83d303,81.99
6ab0894b-cc68-4316-8bd0-fa29793a52c7,89.89
631c8442-b290-4465-8809-ff978404e7cd,35.14
635310ad-bce0-48aa-98ae-e3bc67a5623f,23.11
6a413132-80cf-4c2a-ac40-0e17ca2e0081,2.58
6115ea68-fe72-4ba5-9541-eb33697583b8,80.86
672cce94-07b8-47cf-98ce-b3c49cf56eac,68.78
6bdbd0e6-e1ce-4237-a964-5226c1cd860f,1.65
629f3f77-4072-4f39-8c40-895ff1f6c86d,81.03
67626906-ae05-48bd-848e-4059e2c4809e,71.09
6dfcc399-d350-4b2a-8b2b-05160180ce67,28.11
6b0daaf7-ea45-4eb8-b31b-018ab707b9d7,3.95
6d96ce9b-6a43-4b8e-931d-f869a1083035,39.23
676bf406-2b28-416a-ae6e-0cb57b22cd70,70.07
62b41824-a13c-43eb-9760-65e8c458c27e,25.1
6ba34611-e5be-4aea-bee1-0daae240a733,89.96
6964adda-4a91-4f0e-9679-053027c07cf1,72.71
6a7aae23-bcd1-4c53-9d44-75da7864cb54,17.91
6e0cf23d-9f85-4b86-8183-e1bf8cdc8042,82.51
613ca28b-9787-4f37-b0cb-a0090b7c90ce,24.38
68f8563f-89f3-4af4-a2d0-82505972a387,70.27
68fc39cd-63a0-4ec3-bf61-eef92d69ec5b,81.89
6eb3a1cf-66cc-4911-8103-ff1610362181,69.77
6047bae2-e489-4414-8cf0-a1ef2e75082c,90.34
60cfec17-7c5d-41e9-81dd-ed96918564ea,40.12
6f5a6a75-42b8-457b-8d57-599f132283c2,98.09
61f9f424-f537-4728-9ae1-605da820da96,73.98
67cfff42-0a7a-40fd-aea1-c2510fe768a6,53.51
6a3483da-11b4-4d4b-ba61-afc7c1286bd6,19.9
6501aba7-b745-4fe8-b66a-4dd95da0e0e2,91.7
6403b73b-4662-4ae4-8dc3-d3ce74bc0f82,81.37
6e372c07-f86c-46cf-ace1-6e9d362d8a96,35.81
6145cfe8-beeb-4b62-a400-5d7da68fde62,80.01
693c30cd-1efa-497f-a757-d7685a85af25,58.09
6cb53899-a331-4168-842c-4fdf69c6cb0b,19.27
62736404-fc85-46a8-b75b-afca5eaf8884,93.18
6fd138eb-b623-4218-87ba-159497b6b758,77.17
62a72448-26ac-46c3-9254-d883388e509c,24.01
6070bfe3-697f-47a7-b3e5-96ac5ca646ec,70.58
65258943-cd0c-49bc-af6e-51b41f9d3ede,49.68
64cead32-9bfb-473b-a270-602033c0bbc2,92.15
6a170865-2bce-42a5-8dde-4d82f1286147,81.64
6fe2404e-180e-4b2a-9af6-de31a483bfab,37.42
66beea90-cfeb-4359-af1d-3f0bb60007ec,21.01
6cf8e75c-3690-45eb-ad05-609d1a227ee6,55.78
6faaeee5-72e4-4974-9bdf-497c7a495c0e,8.89
6faaff60-c00f-4098-aeb5-32897f4df188,46.94
606b0c59-bfea-44ae-a57d-2d2b70e3b5a7,77.79
655a44d7-2a91-4111-92c4-75cb3267739c,29.71
665385fa-f2b8-423e-9414-40bf7705189c,78.71
6ff4829e-123b-49c7-a49c-c896207a2ac7,91.19
6a89f8f4-a134-4795-85d6-10a94a992a67,23.43
60fc7f6c-5217-4dab-a084-0dcc93aa388f,95.75
651d20db-9ab9-4310-8d9e-aeb5d965c1e0,5.21
6ce030eb-2ca2-48b6-8fbc-9529906c4bcb,4.67
6cfd106d-f57c-4ed2-9ec6-8b3d598ee713,46.68
6d2e0bae-9443-4d75-920e-1877ec807179,60.47
6f26ac90-e29b-49f7-933c-6c7225c51353,11.14
66ace6db-feef-4359-b3dd-ff1c61ec529d,20.41
6a1d92fe-2c05-44f2-9a08-3245dbb13170,56.54
6a2a6fb0-b96a-4278-a38a-38c7b9f42e2c,22.22
6031504b-6a40-4c5f-b3dc-b3cbad0c3cfe,54.39
64714d31-05d5-48d5-bf79-2e40bc5e4ccb,76.98
66a85c5e-82a2-48fb-b7f8-d20f4b782b37,23.43
634bf255-1a20-4177-8535-a1c18db8e69a,18.82
632ebf92-dfbe-43e4-92c7-43926dee87ec,40.39
6fbe29a9-6974-41bb-85ea-5e2283fbda59,26.62
664f46a3-9950-4105-8b88-ce27cded1486,5.06
69120656-94b1-4cfa-b887-c717cce410e7,21.25
66e35d6a-8873-4d4d-843f-f2da2ffaf54e,6
67d65538-7f1f-4ed3-a5bb-0aa5d20a60a0,12.29
6f7360b2-d842-41fc-9cb3-6270d43d2261,30.71
6c5311d6-5c99-498e-8232-1765828c199e,15.35
6c1852cc-4612-4316-b07c-ee23877829f6,23.7
6b708c64-a721-4085-9334-c40d2694974c,89.75
68d6f323-136f-43dd-ae91-34bb54c0fd7c,76.86
60430056-9022-4a96-98c1-6a889df66d20,91.6
60b4fb4c-1f80-4012-89a6-d710782fb67d,26.28
66e3bcb9-e7be-4b70-9227-b6405ef742fc,90.15
609186d9-7789-4ef5-8f63-2b544553aa38,31.53
6e12a1db-11c7-4708-8e6a-42219d9beea0,21.78
68daea2c-c14b-4146-82a3-bb6a7f3e9c17,54.93
6efb23ab-bf55-41dd-a96c-b9d16344f208,75.49
63c8485e-5f46-4968-bd96-30f90beff822,94.61
61ec60e0-a97c-47a1-9a3b-1901807abf8f,84.22
682f4e17-0cb1-40cc-bd77-1b686155ac4b,35.37
64e2c19f-6024-4492-88ad-76246564f9a7,27.5
6b60fe90-ee32-4cad-8bba-91e0e4268f5d,66.8
677d18eb-a7fc-453d-8cb0-e440d0473a36,14.63
606194e2-0330-40d9-848c-626bf86c60f5,33.57
6019e929-14aa-4ec7-b4dd-1868275b43e7,17.21
6ef279c3-290a-4469-8604-55ccc244b57a,14.67
6b91c7e1-e1b5-4792-921e-9114989c7a2f,17.61
6c9399b2-f030-4fa6-bb98-e7fa21cd740c,59.42
63e3ee84-2cc8-477f-b116-7a9e8b940c41,30.52
690301c8-93ca-4371-8cd1-42a05522aa9c,59.88
63f30229-3d3a-466c-8fd9-bd11ae343a45,61.04
65ac714b-599f-4e70-8085-fdea379771fd,17.79
67e608ce-c59b-4dd4-8824-fefcbd759bd1,9.2
6185c921-9b23-4f8b-ad95-950755cb465a,76.41
61cea7af-a21e-43e9-a3e5-d3b143bddd99,99.78
648ac6d5-2669-491e-a845-9156f8381bff,17.35
677bd9c0-d681-46b9-8c95-353dece35e3a,38.93
6f9e7562-301e-4318-9372-5ed385086bb9,30.82
645e18ca-853c-4280-847e-b70524be2f84,48.14
63befaf3-525f-4756-90cd-238cdbedc1a7,33.4
69554396-988f-469c-b348-11db7e01778d,46.19
6ab14ca8-9cbf-45ea-8a33-e512789eb3d2,82.48
6edaa4d3-d0a7-4400-87ad-7fe90698bcff,11.46
6e3c32f5-3a2e-4a13-a95f-c08131b9a821,96.43
629cbf85-f779-4d86-abc2-404c63e8cbb9,29.55
6c3e58af-5741-43f1-ad28-5bd16306ee8b,70.31
67cd2551-fb92-4cc7-88ec-2bf2cfeb4c0e,33.39
618c8263-add6-4489-82b4-6e22f8996d44,19.95
697af579-2673-4790-9508-cdd23134aeab,19.61
6cd9028a-8764-4f87-b108-f93239cafd8d,76.39
687f069c-f970-4662-98a4-af0beae976fd,62.92
6061221f-e20c-4124-ae20-72baa1d9335c,6.52
6160fef4-5d63-42d9-8431-c085fe05aa29,14.41
6aa5aed8-82b9-4af7-9bbe-0dcb3f6bfe0f,99.95
62aa24d9-94be-4a2d-a2ae-5d6e560432ed,96.63
6b2d711d-fa6e-42ff-89dd-fb31165cf2dc,60.69
60bee39a-4c32-4f15-8ca4-8a1bc4370c72,52.44
676f00e1-aa32-405f-861b-3ef3e727d6a8,78.7
